check,file,line,column,coordinate,reference,candidate,absolute_error,relative_error,allowed,bound_fraction
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3257,2,3257.0,930.928,930.645,0.28300000000001546,0.00030399773129609965,0.1930928,1.465616532568876
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3258,2,3258.0,929.753,929.472,0.28100000000006276,0.000302230807537123,0.19297530000000002,1.4561449055918696
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3259,2,3259.0,928.576,928.297,0.27899999999999636,0.00030046005927355043,0.19285760000000002,1.4466632375389734
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3260,2,3260.0,927.395,927.118,0.27699999999992997,0.00029868610462632425,0.1927395,1.4371729718087365
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3261,2,3261.0,926.21,925.936,0.2740000000000009,0.00029582923958929497,0.19262100000000001,1.4224824915248124
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3262,2,3262.0,925.022,924.749,0.27300000000002456,0.00029512811587186524,0.1925022,1.4181656105749676
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3263,2,3263.0,923.828,923.558,0.2699999999999818,0.00029226219599317384,0.19238280000000002,1.4034518678384023
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3264,2,3264.0,922.629,922.361,0.2680000000000291,0.00029047428598063694,0.19226290000000001,1.3939246729349712
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3265,2,3265.0,921.424,921.158,0.2659999999999627,0.00028868360277132214,0.1921424,1.3843899108159508
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3266,2,3266.0,920.212,919.949,0.26300000000003365,0.0002858037061025434,0.1920212,1.3696404355354181
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3267,2,3267.0,918.994,918.733,0.26100000000008095,0.0002840062067870747,0.1918994,1.3600876292478297
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3268,2,3268.0,917.768,917.509,0.25900000000001455,0.00028220639638777396,0.19177680000000003,1.3505283225083249
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3269,2,3269.0,916.533,916.278,0.25499999999999545,0.0002782223880645819,0.19165330000000003,1.3305275724445935
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3270,2,3270.0,915.29,915.038,0.2519999999999527,0.00027532257535857783,0.191529,1.315727644377367
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3271,2,3271.0,914.038,913.788,0.25,0.00027351160455035784,0.1914038,1.3061391675609366
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3272,2,3272.0,912.776,912.529,0.24699999999995725,0.0002706030833413206,0.1912776,1.2913169132190976
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3273,2,3273.0,911.504,911.26,0.2440000000000282,0.0002676894451368597,0.1911504,1.2764817651442435
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3274,2,3274.0,910.222,909.98,0.2419999999999618,0.00026586920553443204,0.1910222,1.2668684582208865
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3275,2,3275.0,908.927,908.689,0.2380000000000564,0.0002618472110522147,0.19089270000000003,1.2467737110955859
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3276,2,3276.0,907.621,907.386,0.23500000000001364,0.00025891864555801776,0.1907621,1.2319008859727045
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3277,2,3277.0,906.302,906.071,0.23099999999999454,0.0002548819267749542,0.19063020000000003,1.2117702231860141
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3278,2,3278.0,904.971,904.743,0.2279999999999518,0.0002519417749297511,0.19049710000000003,1.1968686137476725
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3279,2,3279.0,903.626,903.401,0.22500000000002274,0.000248996819480651,0.1903626,1.181954858780153
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3280,2,3280.0,902.267,902.045,0.22200000000009368,0.0002460469018595312,0.19022670000000003,1.1670286032407315
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3281,2,3281.0,900.893,900.675,0.21800000000007458,0.0002419821221832943,0.19008930000000002,1.146829411229746
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3282,2,3282.0,899.504,899.29,0.21400000000005548,0.00023790889201165917,0.18995040000000002,1.126609893951555
kmouflage-kmimic,5_Kmimic_1_lenspotentialCls.dat,3283,2,3283.0,898.1,897.889,0.21100000000001273,0.00023494042979625067,0.18981,1.111637953743284
