model,a,A,eps2,cs2,rho_plus_p_scaled,udot,vdot,w_phi,H_km_s_Mpc
5_Kmimic_1,9.33254300796991043532096611683648407202254851997360261492572E-8,0.990000000045605527724284614142621751793105623308074483236498,5.52794265102456477651429403400340479062539510348045285789936E-11,0.333066256030604524255341730878469111454919501223453712966380,29293755394935507090503.1535182851878500509466690342062629979,-87881266179966440681771.54167736234477818227105768352096232,-29270284301790408945918.6607050509897607064674939107520455042,0.332977325616750213762468863471989471811057202899068117948679,74276070452016.9198175161897760670626921333264432762990834252
5_Kmimic_1,9.44060876285923380364380496602267181265916659152331181421896E-8,0.990000000046239963800189269005050082730678349605172069491700,5.60484399090457443270912467851741045282537384523748745951963E-11,0.333063165934418733677799252241046443798150886256014579872781,27975578769163538500781.7750802126425265732700780041966274233,-83926736302804230211058.78369891954845379072721546354345103,-27952904499555089947260.7687497426172057234290867015160825858,0.332973207704918164784202497911882955163575797361765896511730,72585473240808.8803175678425970491327542665293097219790650778
5_Kmimic_1,9.54992586021435949723959379501484015130872697080533203024651E-8,0.990000000046883225760763463002646604928221111297498572916948,5.68281513491885826571618667110929855096519367032885155115029E-11,0.333060040115035661978934249474199607151112376547486702591968,26716721052974842571158.9520908717667458533390909344091842584,-80150163154386958944606.50365914372253561674746106422013124,-26694816555426773797753.4885777216707175299903024025837217491,0.332969042213673880939200926028322784396610081481526277887976,70933357202629.4887014040302138248581731746859030030615862672
5_Kmimic_1,9.66050878989813374276735606769228215452901962642052323004897E-8,0.990000000047535436386285410090598118445017447723079571187227,5.76187096552363438344082132621665698726027037235379871906282E-11,0.333056878160158641941528383574094393100462841131547106879298,25514512754792248571288.4772462597830650176314181346932306161,-76543538259983269522892.64131117377424531852053004471218258,-25493351896202689216645.5116247604650909900850483547027922122,0.332964828594485378238387562601550847490046638634638964659035,69318846416413.1921795500111463582418221584372466494548712913
5_Kmimic_1,9.77237220955810682697076006961561238634271700698978015266390E-8,0.990000000048196720165076932884377468529872261620289150467080,5.84202657221066498951190041202264017870100954259190256764995E-11,0.333053679652748407439156395793813178819335180070236238832581,24366404519795457007280.7720285653751044454049229012204308400,-73099213555132413382817.95661721150015135852203670727441355,-24345962054258914842463.8325085587906896401134668999846961955,0.332960566292524989040108010306570306100872200931639319331719,67741084899293.2409601501688042219134262250162811008098328440
5_Kmimic_1,9.88553094656938840285247929782026836864107267230552095585769E-8,0.990000000048867203317264710962145497160479097307204306366938,5.92329725438740654224546407031710368301515987585714762506039E-11,0.333050444170968909883358861356707321833277143476838069844705,23269961723221064820938.0237381074124816373108240633856906586,-69809885165544326511288.53603678156265566308726362852590701,-23250213261908871412101.1965052126068508120227157067808800329,0.332956254746597761140092011344592042814774987607642033870652,66199236152755.1508301445792732274812899865758305342033616770
5_Kmimic_1,1E-7,0.990000000049547013818872080924668924778826567335169193079779,6.00569852429722676378642236025715249230831241609932848880124E-11,0.333047171288132524257206168941704664080903296210801236739244,22222859306992469773154.9365656292766537449341100931918740318,-66668577916989342746349.81345299642903318413067656949184056,-22203781289055759082681.5472683254274164424644197073274061192,0.332951893389069057860087609910125585901122994390295181333853,64692482719120.9481291125551853630487910481480244044509219113
5_Kmimic_1,1.01157945425989852444093231445431469574192352151028990547035E-7,0.990000000050236281426245986642341969972933973049589521088855,6.08924610998024588407534583512688892940811400424714564978941E-11,0.333043860572644638060454595373164020323935713529285511582051,21222876848728402774898.0946288013393906703439230450631542221,-63668630542323790916267.98762656936944421193887804718921731,-21204446513188908589300.6396190185287232722238568413377980235,0.332947481645791350578184129929877432220411421684844889690392,63220025748129.0400971152719733256216658402973482552639890009
5_Kmimic_1,1.02329299228075413096627517481987782734116405723798130859943E-7,0.990000000050935137700823742089339642894387563115545223414976,6.17395595827536725826067239678108151951304969848043261698844E-11,0.333040511587947616423280019553820483646245517808436629128852,20267893852671710936823.7850029116280474893009082753171922821,-60803681554276344129890.29131770453713954059251595018153355,-20250089211266847523827.4476479901383181730817093973451323036,0.332943018936030195060733446557561608845211954756639225911545,61781084573379.9064017117134125055118404719039385696893877796
5_Kmimic_1,1.03514216667934381727562347345431827371690129847527289775563E-7,0.990000000051643716034244334025285996192470072952506317748199,6.25984423786407035801797209106350792214046598752774473863347E-11,0.333037123892464136576777863304282197158760631864920692251243,19355885252550705589724.9730668707452858243025325889412529624,-58067655754032063975003.28090963501662871765843922401557826,-19338685063500534491546.8294943529189819451008710213350091574,0.332938504672389382872074395316385893748976240938261954752637,60374896298423.0386280570084940493031642909420829142225722278
5_Kmimic_1,1.04712854805089953346450203152814007905679147150392921200565E-7,0.990000000052362151673809057547471081410702011087545790635793,6.34692734235654710844781918570310831305180507281630042727185E-11,0.333033697039539884799037266656302625343415551985773892116418,18484917116834896845218.7483605493590505575041910584268450068,-55454751346999604333065.52669200713645061718700160194959478,-18468300859499682568397.6527402781053385099477099608107158705,0.332933938260735259053964342751274329607480002377101048821636,59000715392265.6664231525789275661831698125425321123873418349
5_Kmimic_1,1.05925372517728887880928037327810861997940090623275617859567E-7,0.990000000053090581748296344214148055384123679951138177708906,6.43522189342077062432377731336779979999449988339053897119536E-11,0.333030230577385608885631392122754662644100610796820358716981,17653142547276212848810.5028381985250459515211059520637837968,-52959427638434869266861.39675803667273485763729108805461417,-17637090397674332725215.0351259488519319218096947384045686284,0.332929319100120197181726458608005268772451185085655052479249,57657813294088.8045313028741669066846824536371307465041971623
5_Kmimic_1,1.07151930523760641740830222469450873391586596334221727078945E-7,0.990000000053829145294135710044513542262985123738371617793186,6.52474474395509359399462938613120976737700995411421739165075E-11,0.333026724049018519122812284282102869602114991551998495430828,16858797762036758244232.4699966767477977120049472508359453616,-50576393282824288537902.35231467674452220486322312329344682,-16843290569193758180705.3673744209165495211801266671829647731,0.332924646582705222818632808193039385133071435286766928130956,56345478026961.0367913471171761989246561319617104642326921932
5_Kmimic_1,1.08392691402120352633001332394169919998657516509368384060280E-7,0.990000000054577983281945819246523759360595566737520830801412,6.61551298130498186777435975789652528261206639525287893044354E-11,0.333023176992203030670556155740207488816741155947304870888633,16100198355095672057692.2549515726310828671604389772681189001,-48300595062105391379611.94083843457232814748432192744828401,-16085217618196251487773.6590365362716965549605750747887387281,0.332919920093681776303963962066272141229806268919784288235400,55063013820345.2238756878551202028472223996337010297545642297
5_Kmimic_1,1.09647819614318501314371360614112704642711587624830231690808E-7,0.990000000055337238643441729022809343892694962023726666780076,6.70754393052449723176536026201344621833857643352089874217351E-11,0.333019588939390840190871690062654236913479649999160682817491,15375735724001530627098.6743218614209824723356247494016474057,-46127207168924015401621.63810662302852016963239554145121466,-15361263570317197910427.6231686576962796682299885086346902789,0.332915139011192605723517553610025200234221130740236514673073,53809740741197.9836660232080436566124380352099346102923180023
5_Kmimic_1,1.10917481526240106667616957958169071192819307897872731343539E-7,0.990000000056107056298716451270888562640108899179786558824254,6.80085515768315188936278366263759180668246290296533314200195E-11,0.333015959417660329484458405919016598738530143896458228805437,14683873658393799374310.5268114439239185961917161133426862913,-44051620972198662019435.62457261563357282811988752051951371,-14669892821959864300492.2022625509317258258612004322850425649,0.332910302706251780824083482709806496140172027687038221873664,52584994333466.3491529202759956924441018536267530937450611919
