check,file,files,values,values_failing,bulk_values,bulk_failing,near_zero_values,near_zero_failing,rtol,atol,max_relative_error_above_atol,max_absolute_error_below_atol,bulk_margin,near_zero_margin,review_flags
rph-alpha-basis,3_RPH_MK_const_1_lensedCls.dat,1,16995,0,13548,0,3447,0,0.0001,0.1,4.906650965372142e-06,2.9999999999821836e-08,20.380500000047498,3333333.3333531297,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_const_1_lensedtotCls.dat,1,16995,0,13555,0,3440,0,0.0001,0.1,7.654740580823874e-06,3.0000000000038676e-08,13.063800000030449,3333333.3333290364,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_const_1_lenspotentialCls.dat,1,27992,0,13945,0,14047,0,0.0001,0.1,4.390162523712818e-06,0.0,22.778200000538636,,bulk: below 50; near-zero: no measured spread
rph-alpha-basis,3_RPH_MK_const_1_matterpower.dat,1,1308,0,718,0,590,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_MK_const_1_scalCls.dat,1,20994,0,9552,0,11442,0,0.0001,100.0,0.0,0.00010000000000331966,,999999.9999668035,bulk: no measured spread; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_const_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,9.814794821761116e-06,1.0000000000540735e-13,10.188699999951352,999999999945.9266,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_const_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_MK_const_1_totCls.dat,1,17495,0,13945,0,3550,0,0.0001,0.1,4.390162523712818e-06,0.0,22.778200000538636,,bulk: below 50; near-zero: no measured spread
rph-alpha-basis,3_RPH_MK_const_1_transfer_out.dat,1,3276,0,1970,0,1306,0,0.0001,1000.0,0.0,1.0000000000209863e-13,,9999999999790138.0,bulk: no measured spread; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_power_1_lensedCls.dat,1,16995,0,13548,0,3447,0,0.0001,0.1,4.365649324749098e-06,1.0000000000287557e-07,22.90610000054166,999999.9999712444,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_power_1_lensedtotCls.dat,1,16995,0,13557,0,3438,0,0.0001,0.1,9.50787251850756e-06,0.0,10.517599999931099,,bulk: below 50; near-zero: no measured spread
rph-alpha-basis,3_RPH_MK_power_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,4.5830984495678195e-06,0.0,21.81929999985706,,bulk: below 50; near-zero: no measured spread
rph-alpha-basis,3_RPH_MK_power_1_matterpower.dat,1,1308,0,724,0,584,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_MK_power_1_scalCls.dat,1,20994,0,9544,0,11450,0,0.0001,100.0,1.4884695704371384e-06,0.00010000000000331966,67.18310000158867,999999.9999668035,near-zero: above 10000
rph-alpha-basis,3_RPH_MK_power_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,8.922118824638848e-06,1.0000000000374293e-08,11.208100000175444,9999999.999625707,bulk: below 50; near-zero: above 10000
rph-alpha-basis,3_RPH_MK_power_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
rph-alpha-basis,3_RPH_MK_power_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,4.5830984495678195e-06,0.0,21.81929999985706,,bulk: below 50; near-zero: no measured spread
rph-alpha-basis,3_RPH_MK_power_1_transfer_out.dat,1,3276,0,1982,0,1294,0,0.0001,1000.0,0.0,6.229999999999981e-08,,16051364365.971157,bulk: no measured spread; near-zero: above 10000
